session,seconds,value,source_file
FloorRotation,25165.532992,"Poke: {Success=True, ChosenPort=15, CorrectPort=15-}",ExperimentEvents_1904-01-01T060000Z.csv
FloorRotation,25165.533984000002,Reward at 15,ExperimentEvents_1904-01-01T060000Z.csv
FloorRotation,25165.534975999999,Pump ON,ExperimentEvents_1904-01-01T060000Z.csv
FloorRotation,25165.788,Performing inner rotations,ExperimentEvents_1904-01-01T060000Z.csv
FloorRotation,25170.407999999999,Rotations complete,ExperimentEvents_1904-01-01T060000Z.csv
FloorRotation,25170.428,Mask Sound ON,ExperimentEvents_1904-01-01T060000Z.csv
FloorRotation,25170.429983999999,NosePokes & CueTone OFF,ExperimentEvents_1904-01-01T060000Z.csv
FloorRotation,25170.434976,Start Trial,ExperimentEvents_1904-01-01T060000Z.csv
FloorRotation,25170.434976,Rotating nosepoke,ExperimentEvents_1904-01-01T060000Z.csv
FloorRotation,25170.436991999999,Start mismatch rotations,ExperimentEvents_1904-01-01T060000Z.csv
FloorRotation,25171.438976000001,Performing outer rotations,ExperimentEvents_1904-01-01T060000Z.csv
FloorRotation,25177.655999999999,Target zone available (X Y : 935 443 - Radius : 150),ExperimentEvents_1904-01-01T060000Z.csv
FloorRotation,25186.644,Target zone triggered,ExperimentEvents_1904-01-01T060000Z.csv
FloorRotation,25186.644992000001,Await poke - Cue Tone ON,ExperimentEvents_1904-01-01T060000Z.csv
FloorRotation,25189.175999999999,"Poke: {Success=False, ChosenPort=12, CorrectPort=15-}",ExperimentEvents_1904-01-01T060000Z.csv
FloorRotation,25189.176992000001,No reward at 15-,ExperimentEvents_1904-01-01T060000Z.csv
FloorRotation,25189.176992000001,Performing inner rotations,ExperimentEvents_1904-01-01T060000Z.csv
FloorRotation,25192.790976,Rotations complete,ExperimentEvents_1904-01-01T060000Z.csv
FloorRotation,25192.808991999998,Mask Sound ON,ExperimentEvents_1904-01-01T060000Z.csv
FloorRotation,25192.810976000001,NosePokes & CueTone OFF,ExperimentEvents_1904-01-01T060000Z.csv
FloorRotation,25192.815999999999,Start Trial,ExperimentEvents_1904-01-01T060000Z.csv
FloorRotation,25192.815999999999,Rotating nosepoke,ExperimentEvents_1904-01-01T060000Z.csv
FloorRotation,25192.816992,Start mismatch rotations,ExperimentEvents_1904-01-01T060000Z.csv
FloorRotation,25193.825983999999,Performing outer rotations,ExperimentEvents_1904-01-01T060000Z.csv
FloorRotation,25198.588992000001,Target zone available (X Y : 658 453 - Radius : 150),ExperimentEvents_1904-01-01T060000Z.csv
FloorRotation,25198.593983999999,Target zone triggered,ExperimentEvents_1904-01-01T060000Z.csv
FloorRotation,25198.596000000001,Await poke - Cue Tone ON,ExperimentEvents_1904-01-01T060000Z.csv
FloorRotation,25203.616480000001,"Poke: {Success=False, ChosenPort=-1, CorrectPort=15-}",ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25203.616991999999,No reward at 15-,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25203.616991999999,Performing inner rotations,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25209.734976,Rotations complete,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25209.752,Mask Sound ON,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25209.753983999999,NosePokes & CueTone OFF,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25209.759999999998,Start Trial,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25209.759999999998,Rotating nosepoke,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25209.761984000001,Start mismatch rotations,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25210.762976000002,Performing outer rotations,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25216.784992000001,Target zone available (X Y : 951 746 - Radius : 150),ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25224.344000000001,Target zone triggered,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25224.344991999998,Await poke - Cue Tone ON,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25229.360992000002,"Poke: {Success=False, ChosenPort=-1, CorrectPort=15-}",ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25229.361983999999,No reward at 15-,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25229.361983999999,Performing inner rotations,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25244.068992,Rotations complete,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25244.084992,Mask Sound ON,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25244.085984000001,NosePokes & CueTone OFF,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25244.097984,Start Trial,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25244.097984,Rotating nosepoke,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25244.098976000001,Start mismatch rotations,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25245.112991999998,Performing outer rotations,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25252.066975999998,Target zone available (X Y : 801 547 - Radius : 150),ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25255.045984,Target zone triggered,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25255.046976000001,Await poke - Cue Tone ON,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25257.196,"Poke: {Success=True, ChosenPort=15, CorrectPort=15-}",ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25257.197983999999,Reward at 15,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25257.198976,Pump ON,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25257.457984000001,Performing inner rotations,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25262.228992,Rotations complete,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25262.242976000001,Mask Sound ON,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25262.244992,NosePokes & CueTone OFF,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25262.249983999998,Start Trial,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25262.249983999998,Rotating nosepoke,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25262.250975999999,Start mismatch rotations,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25263.254976,Performing outer rotations,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25269.540991999998,Target zone available (X Y : 1072 649 - Radius : 150),ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25269.592992000002,Target zone triggered,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25269.593983999999,Await poke - Cue Tone ON,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25274.470496000002,"Poke: {Success=False, ChosenPort=9, CorrectPort=15-}",ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25274.470976000001,No reward at 15-,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25274.470976000001,Performing inner rotations,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25284.436000000002,Rotations complete,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25284.455999999998,Mask Sound ON,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25284.457984000001,NosePokes & CueTone OFF,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25284.463488000001,Start Trial,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25284.463488000001,Rotating nosepoke,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25284.464,Start mismatch rotations,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25285.488000000001,Performing outer rotations,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25293.155999999999,Target zone available (X Y : 832 691 - Radius : 150),ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25306.592000000001,Target zone triggered,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25306.592992000002,Await poke - Cue Tone ON,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25311.596000000001,"Poke: {Success=False, ChosenPort=-1, CorrectPort=15-}",ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25311.597984,No reward at 15-,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25311.597984,Performing inner rotations,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25321.777984,Rotations complete,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25321.800992,Mask Sound ON,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25321.801984000002,NosePokes & CueTone OFF,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25321.806976,Start Trial,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25321.806976,Rotating nosepoke,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25321.808000000001,Start mismatch rotations,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25322.813984,Performing outer rotations,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25326.017983999998,Target zone available (X Y : 821 520 - Radius : 150),ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25326.044000000002,Target zone triggered,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25326.044991999999,Await poke - Cue Tone ON,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25328.300992,"Poke: {Success=True, ChosenPort=15, CorrectPort=15-}",ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25328.302975999999,Reward at 15,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25328.302975999999,Pump ON,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25328.567999999999,Performing inner rotations,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25331.873984000002,Rotations complete,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25331.893983999998,Mask Sound ON,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25331.894976,NosePokes & CueTone OFF,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25331.900000000001,Start Trial,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25331.900000000001,Rotating nosepoke,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25331.901984,Start mismatch rotations,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25332.904992,Performing outer rotations,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25337.784992000001,Target zone available (X Y : 793 591 - Radius : 150),ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25339.840992000001,Target zone triggered,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25339.841983999999,Await poke - Cue Tone ON,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25343.860992000002,"Poke: {Success=True, ChosenPort=15, CorrectPort=15-}",ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25343.861983999999,Reward at 15,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25343.862976,Pump ON,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25344.114976000001,Performing inner rotations,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25349.008991999999,Rotations complete,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25349.025984,Mask Sound ON,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25349.027999999998,NosePokes & CueTone OFF,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25349.032480000002,Start Trial,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25349.032480000002,Rotating nosepoke,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25349.032992,Start mismatch rotations,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25350.052992000001,Performing outer rotations,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25357.033984000002,Target zone available (X Y : 1020 454 - Radius : 150),ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25369.191999999999,Target zone triggered,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25369.192992,Await poke - Cue Tone ON,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25372.589983999998,"Poke: {Success=True, ChosenPort=15, CorrectPort=15-}",ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25372.590976,Reward at 15,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25372.592000000001,Pump ON,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25372.848000000002,Performing inner rotations,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25377.248,Rotations complete,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25377.265984000001,Mask Sound ON,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25377.266975999999,NosePokes & CueTone OFF,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25377.272991999998,Start Trial,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25377.272991999998,Rotating nosepoke,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25377.273983999999,Start mismatch rotations,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25378.282975999999,Performing outer rotations,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25382.141984000002,Target zone available (X Y : 955 381 - Radius : 150),ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25395.991999999998,Target zone triggered,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25395.992992,Await poke - Cue Tone ON,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25398.814495999999,"Poke: {Success=True, ChosenPort=15, CorrectPort=15-}",ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25398.814976000001,Reward at 15,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25398.815999999999,Pump ON,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25399.076224,Performing inner rotations,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25403.488000000001,Rotations complete,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25403.508000000002,Mask Sound ON,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25403.508991999999,NosePokes & CueTone OFF,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25403.514496,Start Trial,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25403.514975999999,Rotating nosepoke,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25403.516,Start mismatch rotations,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25404.517983999998,Performing outer rotations,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25412.542976000001,Target zone available (X Y : 878 340 - Radius : 150),ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25416.240991999999,Target zone triggered,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25416.241984,Await poke - Cue Tone ON,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25419.072992000001,"Poke: {Success=True, ChosenPort=15, CorrectPort=15-}",ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25419.073983999999,Reward at 15,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25419.074976,Pump ON,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25419.326976,Performing inner rotations,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25424.702976,Rotations complete,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25424.720000000001,Mask Sound ON,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25424.720991999999,NosePokes & CueTone OFF,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25424.726304,Start Trial,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25424.726304,Rotating nosepoke,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25424.726976000002,Start mismatch rotations,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25425.737983999999,Performing outer rotations,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25432.456991999999,Target zone available (X Y : 787 555 - Radius : 150),ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25437.141984000002,Target zone triggered,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25437.142975999999,Await poke - Cue Tone ON,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25442.150976000001,"Poke: {Success=False, ChosenPort=-1, CorrectPort=15-}",ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25442.151999999998,No reward at 15-,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25442.151999999998,Performing inner rotations,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25451.149984,Rotations complete,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25451.166976,Mask Sound ON,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25451.168991999999,NosePokes & CueTone OFF,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25451.173503999999,Start Trial,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25451.173503999999,Rotating nosepoke,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25451.174496,Start mismatch rotations,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25452.192992,Performing outer rotations,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25457.804,Target zone available (X Y : 653 703 - Radius : 150),ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25465.192992,Target zone triggered,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25465.193984000001,Await poke - Cue Tone ON,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25470.214496000001,"Poke: {Success=False, ChosenPort=-1, CorrectPort=15-}",ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25470.216,No reward at 15-,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25470.216,Performing inner rotations,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25474.572992000001,Rotations complete,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25474.589983999998,Mask Sound ON,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25474.596991999999,NosePokes & CueTone OFF,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25474.601984000001,Start Trial,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25474.601984000001,Rotating nosepoke,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25474.602975999998,Start mismatch rotations,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25475.612000000001,Performing outer rotations,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25482.346976000001,Target zone available (X Y : 929 570 - Radius : 150),ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25485.743999999999,Target zone triggered,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25485.744992,Await poke - Cue Tone ON,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25490.758976000001,"Poke: {Success=False, ChosenPort=-1, CorrectPort=15-}",ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25490.760992,No reward at 15-,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25490.760992,Performing inner rotations,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25497.371999999999,Rotations complete,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25497.387999999999,Mask Sound ON,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25497.389984000001,NosePokes & CueTone OFF,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25497.394976,Start Trial,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25497.394976,Rotating nosepoke,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25497.402976000001,Start mismatch rotations,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25498.412,Performing outer rotations,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25506.226976000002,Target zone available (X Y : 766 605 - Radius : 150),ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25507.392,Target zone triggered,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25507.392992000001,Await poke - Cue Tone ON,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25510.381504000001,"Poke: {Success=True, ChosenPort=15, CorrectPort=15-}",ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25510.381984,Reward at 15,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25510.382976000001,Pump ON,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25510.648000000001,Performing inner rotations,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25514.538976,Rotations complete,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25514.556,Mask Sound ON,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25514.556992000002,NosePokes & CueTone OFF,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25514.562495999999,Start Trial,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25514.562495999999,Rotating nosepoke,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25514.562976000001,Start mismatch rotations,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25515.560991999999,Performing outer rotations,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25520.540991999998,Target zone available (X Y : 784 574 - Radius : 150),ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25523.142975999999,Target zone triggered,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25523.144,Await poke - Cue Tone ON,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25525.786975999999,"Poke: {Success=True, ChosenPort=15, CorrectPort=15-}",ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25525.788,Reward at 15,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25525.789983999999,Pump ON,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25526.053983999998,Performing inner rotations,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25529.658975999999,Rotations complete,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25529.674975999998,Mask Sound ON,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25529.675999999999,NosePokes & CueTone OFF,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25529.681983999999,Start Trial,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25529.681983999999,Rotating nosepoke,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25529.682976,Start mismatch rotations,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25530.700000000001,Performing outer rotations,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25539.738976000001,Target zone available (X Y : 725 606 - Radius : 150),ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25547.092992000002,Target zone triggered,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25547.093983999999,Await poke - Cue Tone ON,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25550.047999999999,"Poke: {Success=True, ChosenPort=15, CorrectPort=15-}",ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25550.048992,Reward at 15,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25550.049984000001,Pump ON,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25550.306976,Performing inner rotations,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25553.892992000001,Rotations complete,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25553.916000000001,Mask Sound ON,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25553.916991999999,NosePokes & CueTone OFF,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25553.922495999999,Start Trial,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25553.922495999999,Rotating nosepoke,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25553.923999999999,Start mismatch rotations,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25554.944,Performing outer rotations,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25562.169984,Target zone available (X Y : 713 574 - Radius : 150),ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25567.742976000001,Target zone triggered,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25567.743999999999,Await poke - Cue Tone ON,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25572.754976,"Poke: {Success=False, ChosenPort=-1, CorrectPort=15-}",ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25572.756000000001,No reward at 15-,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25572.756000000001,Performing inner rotations,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25580.104992,Rotations complete,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25580.128000000001,Mask Sound ON,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25580.128992000002,NosePokes & CueTone OFF,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25580.135488,Start Trial,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25580.135488,Rotating nosepoke,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25580.136480000001,Start mismatch rotations,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25581.140992000001,Performing outer rotations,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25586.508000000002,Target zone available (X Y : 799 268 - Radius : 150),ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25591.342976,Target zone triggered,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25591.342976,Await poke - Cue Tone ON,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25595.504000000001,"Poke: {Success=True, ChosenPort=15, CorrectPort=15-}",ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25595.504991999998,Reward at 15,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25595.505983999999,Pump ON,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25595.761984000001,Performing inner rotations,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25599.528992,Rotations complete,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25599.552992000001,Mask Sound ON,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25599.553983999998,NosePokes & CueTone OFF,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25599.559487999999,Start Trial,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25599.559487999999,Rotating nosepoke,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25599.560000000001,Start mismatch rotations,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25600.560991999999,Performing outer rotations,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25607.191999999999,Target zone available (X Y : 638 457 - Radius : 150),ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25611.392,Target zone triggered,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25611.392992000001,Await poke - Cue Tone ON,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25615.895487999998,"Poke: {Success=True, ChosenPort=15, CorrectPort=15-}",ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25615.896000000001,Reward at 15,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25615.896000000001,Pump ON,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25616.164000000001,Performing inner rotations,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25620.504000000001,Rotations complete,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25620.52,Mask Sound ON,ExperimentEvents_1904-01-01T070000Z.csv
FloorRotation,25620.520992000002,NosePokes & CueTone OFF,ExperimentEvents_1904-01-01T070000Z.csv
